27427.068252	-11415.343637	994875.271901	8954983.303054
14331.980058	-18123.741446	625272.559388	8765607.967306
11554.052566	-17118.177283	546861.872043	8793984.895234
13235.507112	-16171.777899	594238.740118	8820653.423248
14767.794755	-16438.958907	637548.153107	8813149.897600
15250.848805	-16856.435590	651507.794986	8801019.457142
15054.675231	-4870.311636	645639.300649	9139692.343922
16887.128991	-11239.094475	697334.611004	8959501.128377
